country,item,year,total_population_both_sexes
229,2501,1969,55619.0
229,2501,1970,55823.0
229,2501,1971,56000.0
229,2501,1972,56147.0
229,2501,1973,56265.0
229,2501,1974,56356.0
229,2501,1975,56421.0
229,2501,1976,56462.0
229,2501,1977,56481.0
229,2501,1978,56486.0
229,2501,1979,56489.0
229,2501,1980,56496.0
229,2501,1981,56512.0
229,2501,1982,56536.0
229,2501,1983,56575.0
229,2501,1984,56633.0
229,2501,1985,56715.0
229,2501,1986,56824.0
229,2501,1987,56957.0
229,2501,1988,57109.0
229,2501,1989,57268.0
229,2501,1990,57425.0
229,2501,1991,57580.0
229,2501,1992,57734.0
229,2501,1993,57889.0
229,2501,1994,58048.0
229,2501,1995,58213.0
229,2501,1996,58386.0
229,2501,1997,58566.0
229,2501,1998,58756.0
229,2501,1999,58959.0
229,2501,2000,59177.0
229,2501,2001,59411.0
229,2501,2002,59661.0
229,2501,2003,59929.0
229,2501,2004,60217.0
229,2501,2005,60526.0
229,2501,2006,60857.0
229,2501,2007,61209.0
229,2501,2008,61573.0
229,2501,2009,61943.0
229,2501,2010,62310.0
229,2501,2011,62672.0
215,2501,1961,10373.0
215,2501,1962,10684.0
215,2501,1963,11005.0
215,2501,1964,11339.0
215,2501,1965,11683.0
215,2501,1966,12038.0
215,2501,1967,12405.0
215,2501,1968,12787.0
215,2501,1969,13186.0
215,2501,1970,13605.0
215,2501,1971,14045.0
215,2501,1972,14505.0
215,2501,1973,14983.0
215,2501,1974,15475.0
215,2501,1975,15978.0
215,2501,1976,16492.0
215,2501,1977,17017.0
215,2501,1978,17556.0
215,2501,1979,18112.0
215,2501,1980,18687.0
215,2501,1981,19282.0
215,2501,1982,19898.0
215,2501,1983,20533.0
215,2501,1984,21184.0
215,2501,1985,21850.0
215,2501,1986,22528.0
215,2501,1987,23218.0
215,2501,1988,23933.0
215,2501,1989,24686.0
215,2501,1990,25485.0
215,2501,1991,26337.0
215,2501,1992,27236.0
215,2501,1993,28157.0
215,2501,1994,29067.0
215,2501,1995,29944.0
215,2501,1996,30780.0
215,2501,1997,31586.0
215,2501,1998,32378.0
215,2501,1999,33183.0
215,2501,2000,34021.0
215,2501,2001,34895.0
215,2501,2002,35806.0
215,2501,2003,36761.0
215,2501,2004,37765.0
215,2501,2005,38824.0
215,2501,2006,39942.0
215,2501,2007,41120.0
215,2501,2008,42354.0
215,2501,2009,43640.0
215,2501,2010,44973.0
215,2501,2011,46355.0
215,2501,2012,47783.0
215,2501,2013,49253.0
231,2501,1961,189276.0
231,2501,1962,192077.0
231,2501,1963,194751.0
231,2501,1964,197288.0
231,2501,1965,199686.0
231,2501,1966,201937.0
231,2501,1967,204047.0
231,2501,1968,206048.0
231,2501,1969,207984.0
231,2501,1970,209891.0
231,2501,1971,211782.0
231,2501,1972,213659.0
231,2501,1973,215547.0
231,2501,1974,217467.0
231,2501,1975,219439.0
231,2501,1976,221475.0
231,2501,1977,223578.0
231,2501,1978,225739.0
231,2501,1979,227942.0
231,2501,1980,230176.0
231,2501,1981,232441.0
231,2501,1982,234743.0
231,2501,1983,237080.0
231,2501,1984,239456.0
231,2501,1985,241870.0
231,2501,1986,244329.0
231,2501,1987,246833.0
231,2501,1988,249371.0
231,2501,1989,251931.0
231,2501,1990,254507.0
231,2501,1991,257077.0
231,2501,1992,259652.0
231,2501,1993,262290.0
231,2501,1994,265070.0
231,2501,1995,268040.0
231,2501,1996,271232.0
231,2501,1997,274606.0
231,2501,1998,278054.0
231,2501,1999,281419.0
231,2501,2000,284594.0
231,2501,2001,287533.0
231,2501,2002,290270.0
231,2501,2003,292883.0
231,2501,2004,295487.0
231,2501,2005,298166.0
231,2501,2006,300943.0
231,2501,2007,303787.0
231,2501,2008,306657.0
231,2501,2009,309492.0
231,2501,2010,312247.0
231,2501,2011,314912.0
234,2501,1961,2572.0
234,2501,1962,2604.0
234,2501,1963,2635.0
234,2501,1964,2666.0
234,2501,1965,2695.0
234,2501,1966,2723.0
234,2501,1967,2750.0
234,2501,1968,2775.0
234,2501,1969,2795.0
234,2501,1970,2810.0
234,2501,1971,2818.0
234,2501,1972,2822.0
234,2501,1973,2822.0
234,2501,1974,2824.0
234,2501,1975,2830.0
234,2501,1976,2842.0
234,2501,1977,2857.0
234,2501,1978,2876.0
234,2501,1979,2896.0
234,2501,1980,2916.0
234,2501,1981,2935.0
234,2501,1982,2954.0
234,2501,1983,2973.0
234,2501,1984,2993.0
234,2501,1985,3012.0
234,2501,1986,3031.0
234,2501,1987,3050.0
234,2501,1988,3069.0
234,2501,1989,3089.0
234,2501,1990,3110.0
234,2501,1991,3132.0
234,2501,1992,3155.0
234,2501,1993,3178.0
234,2501,1994,3201.0
234,2501,1995,3224.0
234,2501,1996,3248.0
234,2501,1997,3271.0
234,2501,1998,3292.0
234,2501,1999,3309.0
234,2501,2000,3321.0
234,2501,2001,3327.0
234,2501,2002,3328.0
234,2501,2003,3325.0
234,2501,2004,3324.0
234,2501,2005,3325.0
234,2501,2006,3330.0
234,2501,2007,3338.0
234,2501,2008,3349.0
234,2501,2009,3360.0
234,2501,2010,3372.0
234,2501,2011,3383.0
228,2501,1961,217854.0
228,2501,1962,221354.0
228,2501,1963,224755.0
228,2501,1964,227968.0
228,2501,1965,230936.0
228,2501,1966,233624.0
228,2501,1967,236060.0
228,2501,1968,238325.0
228,2501,1969,240537.0
228,2501,1970,242782.0
228,2501,1971,245091.0
228,2501,1972,247446.0
228,2501,1973,249819.0
228,2501,1974,252163.0
228,2501,1975,254445.0
228,2501,1976,256662.0
228,2501,1977,258836.0
228,2501,1978,260995.0
228,2501,1979,263178.0
228,2501,1980,265411.0
228,2501,1981,267678.0
228,2501,1982,269964.0
228,2501,1983,272305.0
228,2501,1984,274747.0
228,2501,1985,277307.0
228,2501,1986,280013.0
228,2501,1987,282806.0
228,2501,1988,285507.0
228,2501,1989,287874.0
228,2501,1990,289736.0
228,2501,1991,291027.0
235,2501,1992,21534.0
235,2501,1993,22023.0
235,2501,1994,22498.0
235,2501,1995,22951.0
235,2501,1996,23381.0
235,2501,1997,23790.0
235,2501,1998,24171.0
235,2501,1999,24518.0
235,2501,2000,24829.0
235,2501,2001,25099.0
235,2501,2002,25334.0
235,2501,2003,25554.0
235,2501,2004,25784.0
235,2501,2005,26044.0
235,2501,2006,26341.0
235,2501,2007,26669.0
235,2501,2008,27023.0
235,2501,2009,27393.0
235,2501,2010,27769.0
235,2501,2011,28152.0
155,2501,1961,66.0
155,2501,1962,68.0
155,2501,1963,70.0
155,2501,1964,72.0
155,2501,1965,74.0
155,2501,1966,76.0
155,2501,1967,79.0
155,2501,1968,81.0
155,2501,1969,83.0
155,2501,1970,85.0
155,2501,1971,88.0
155,2501,1972,91.0
155,2501,1973,94.0
155,2501,1974,97.0
155,2501,1975,100.0
155,2501,1976,103.0
155,2501,1977,106.0
155,2501,1978,109.0
155,2501,1979,113.0
155,2501,1980,116.0
155,2501,1981,119.0
155,2501,1982,121.0
155,2501,1983,124.0
155,2501,1984,127.0
155,2501,1985,130.0
155,2501,1986,133.0
155,2501,1987,136.0
155,2501,1988,139.0
155,2501,1989,143.0
155,2501,1990,147.0
155,2501,1991,151.0
155,2501,1992,155.0
155,2501,1993,160.0
155,2501,1994,164.0
155,2501,1995,168.0
155,2501,1996,172.0
155,2501,1997,175.0
155,2501,1998,178.0
155,2501,1999,181.0
155,2501,2000,185.0
155,2501,2001,189.0
155,2501,2002,194.0
155,2501,2003,199.0
155,2501,2004,204.0
155,2501,2005,209.0
155,2501,2006,215.0
155,2501,2007,220.0
155,2501,2008,225.0
155,2501,2009,231.0
155,2501,2010,236.0
155,2501,2011,242.0
236,2501,1961,7873.0
236,2501,1962,8172.0
236,2501,1963,8477.0
236,2501,1964,8786.0
236,2501,1965,9096.0
236,2501,1966,9407.0
236,2501,1967,9720.0
236,2501,1968,10040.0
236,2501,1969,10374.0
236,2501,1970,10724.0
236,2501,1971,11093.0
236,2501,1972,11479.0
236,2501,1973,11882.0
236,2501,1974,12302.0
236,2501,1975,12740.0
236,2501,1976,13196.0
236,2501,1977,13669.0
236,2501,1978,14150.0
236,2501,1979,14629.0
236,2501,1980,15096.0
236,2501,1981,15550.0
236,2501,1982,15990.0
236,2501,1983,16426.0
236,2501,1984,16868.0
236,2501,1985,17323.0
236,2501,1986,17793.0
236,2501,1987,18276.0
236,2501,1988,18766.0
236,2501,1989,19256.0
236,2501,1990,19741.0
236,2501,1991,20219.0
236,2501,1992,20692.0
236,2501,1993,21160.0
236,2501,1994,21627.0
236,2501,1995,22092.0
236,2501,1996,22557.0
236,2501,1997,23020.0
236,2501,1998,23483.0
236,2501,1999,23945.0
236,2501,2000,24408.0
236,2501,2001,24870.0
236,2501,2002,25334.0
236,2501,2003,25797.0
236,2501,2004,26261.0
236,2501,2005,26726.0
236,2501,2006,27191.0
236,2501,2007,27656.0
236,2501,2008,28120.0
236,2501,2009,28583.0
236,2501,2010,29043.0
236,2501,2011,29501.0
237,2501,1961,33921.0
237,2501,1962,34951.0
237,2501,1963,36002.0
237,2501,1964,37074.0
237,2501,1965,38166.0
237,2501,1966,39279.0
237,2501,1967,40408.0
237,2501,1968,41543.0
237,2501,1969,42671.0
237,2501,1970,43783.0
237,2501,1971,44875.0
237,2501,1972,45953.0
237,2501,1973,47022.0
237,2501,1974,48093.0
237,2501,1975,49175.0
237,2501,1976,50269.0
237,2501,1977,51376.0
237,2501,1978,52508.0
237,2501,1979,53678.0
237,2501,1980,54897.0
237,2501,1981,56169.0
237,2501,1982,57490.0
237,2501,1983,58852.0
237,2501,1984,60245.0
237,2501,1985,61658.0
237,2501,1986,63085.0
237,2501,1987,64522.0
237,2501,1988,65970.0
237,2501,1989,67433.0
237,2501,1990,68910.0
237,2501,1991,70403.0
237,2501,1992,71899.0
237,2501,1993,73363.0
237,2501,1994,74748.0
237,2501,1995,76020.0
237,2501,1996,77167.0
237,2501,1997,78199.0
237,2501,1998,79141.0
237,2501,1999,80028.0
237,2501,2000,80888.0
237,2501,2001,81729.0
237,2501,2002,82548.0
237,2501,2003,83353.0
237,2501,2004,84151.0
237,2501,2005,84948.0
237,2501,2006,85748.0
237,2501,2007,86553.0
237,2501,2008,87369.0
237,2501,2009,88200.0
237,2501,2010,89047.0
237,2501,2011,89914.0
237,2501,2012,90796.0
237,2501,2013,91680.0
249,2501,1961,5184.0
249,2501,1962,5276.0
249,2501,1963,5373.0
249,2501,1964,5473.0
249,2501,1965,5574.0
249,2501,1966,5677.0
249,2501,1967,5783.0
249,2501,1968,5890.0
249,2501,1969,5995.0
249,2501,1970,6097.0
249,2501,1971,6194.0
249,2501,1972,6290.0
249,2501,1973,6395.0
249,2501,1974,6521.0
249,2501,1975,6677.0
249,2501,1976,6867.0
249,2501,1977,7089.0
249,2501,1978,7339.0
249,2501,1979,7614.0
249,2501,1980,7907.0
249,2501,1981,8221.0
249,2501,1982,8557.0
249,2501,1983,8911.0
249,2501,1984,9277.0
249,2501,1985,9651.0
249,2501,1986,10028.0
249,2501,1987,10410.0
249,2501,1988,10816.0
249,2501,1989,11270.0
249,2501,1990,11790.0
249,2501,1991,12385.0
249,2501,1992,13041.0
249,2501,1993,13727.0
249,2501,1994,14397.0
249,2501,1995,15018.0
249,2501,1996,15579.0
249,2501,1997,16088.0
249,2501,1998,16564.0
249,2501,1999,17036.0
249,2501,2000,17523.0
249,2501,2001,18030.0
249,2501,2002,18551.0
249,2501,2003,19081.0
249,2501,2004,19613.0
249,2501,2005,20140.0
249,2501,2006,20662.0
249,2501,2007,21182.0
249,2501,2008,21704.0
249,2501,2009,22230.0
249,2501,2010,22763.0
249,2501,2011,23304.0
249,2501,2012,23852.0
249,2501,2013,24407.0
248,2501,1961,18405.0
248,2501,1962,18567.0
248,2501,1963,18727.0
248,2501,1964,18882.0
248,2501,1965,19026.0
248,2501,1966,19158.0
248,2501,1967,19280.0
248,2501,1968,19399.0
248,2501,1969,19525.0
248,2501,1970,19663.0
248,2501,1971,19814.0
248,2501,1972,19977.0
248,2501,1973,20150.0
248,2501,1974,20329.0
248,2501,1975,20513.0
248,2501,1976,20701.0
248,2501,1977,20892.0
248,2501,1978,21083.0
248,2501,1979,21267.0
248,2501,1980,21439.0
248,2501,1981,21597.0
248,2501,1982,21740.0
248,2501,1983,21874.0
248,2501,1984,22010.0
248,2501,1985,22152.0
248,2501,1986,22305.0
248,2501,1987,22466.0
248,2501,1988,22617.0
248,2501,1989,22738.0
248,2501,1990,22817.0
248,2501,1991,22846.0
251,2501,1961,3174.0
251,2501,1962,3269.0
251,2501,1963,3369.0
251,2501,1964,3473.0
251,2501,1965,3581.0
251,2501,1966,3692.0
251,2501,1967,3808.0
251,2501,1968,3929.0
251,2501,1969,4057.0
251,2501,1970,4191.0
251,2501,1971,4333.0
251,2501,1972,4483.0
251,2501,1973,4638.0
251,2501,1974,4799.0
251,2501,1975,4964.0
251,2501,1976,5132.0
251,2501,1977,5304.0
251,2501,1978,5480.0
251,2501,1979,5661.0
251,2501,1980,5847.0
251,2501,1981,6039.0
251,2501,1982,6235.0
251,2501,1983,6435.0
251,2501,1984,6637.0
251,2501,1985,6838.0
251,2501,1986,7041.0
251,2501,1987,7244.0
251,2501,1988,7446.0
251,2501,1989,7647.0
251,2501,1990,7845.0
251,2501,1991,8038.0
251,2501,1992,8229.0
251,2501,1993,8423.0
251,2501,1994,8625.0
251,2501,1995,8841.0
251,2501,1996,9073.0
251,2501,1997,9320.0
251,2501,1998,9577.0
251,2501,1999,9839.0
251,2501,2000,10101.0
251,2501,2001,10362.0
251,2501,2002,10625.0
251,2501,2003,10895.0
251,2501,2004,11175.0
251,2501,2005,11470.0
251,2501,2006,11782.0
251,2501,2007,12110.0
251,2501,2008,12457.0
251,2501,2009,12825.0
251,2501,2010,13217.0
251,2501,2011,13634.0
251,2501,2012,14075.0
251,2501,2013,14539.0
181,2501,1961,3877.0
181,2501,1962,4006.0
181,2501,1963,4141.0
181,2501,1964,4280.0
181,2501,1965,4422.0
181,2501,1966,4568.0
181,2501,1967,4719.0
181,2501,1968,4874.0
181,2501,1969,5036.0
181,2501,1970,5206.0
181,2501,1971,5385.0
181,2501,1972,5573.0
181,2501,1973,5768.0
181,2501,1974,5968.0
181,2501,1975,6170.0
181,2501,1976,6374.0
181,2501,1977,6581.0
181,2501,1978,6797.0
181,2501,1979,7031.0
181,2501,1980,7289.0
181,2501,1981,7572.0
181,2501,1982,7877.0
181,2501,1983,8198.0
181,2501,1984,8528.0
181,2501,1985,8860.0
181,2501,1986,9194.0
181,2501,1987,9527.0
181,2501,1988,9854.0
181,2501,1989,10167.0
181,2501,1990,10462.0
181,2501,1991,10733.0
181,2501,1992,10981.0
181,2501,1993,11211.0
181,2501,1994,11429.0
181,2501,1995,11639.0
181,2501,1996,11846.0
181,2501,1997,12046.0
181,2501,1998,12230.0
181,2501,1999,12385.0
181,2501,2000,12504.0
181,2501,2001,12587.0
181,2501,2002,12641.0
181,2501,2003,12673.0
181,2501,2004,12693.0
181,2501,2005,12711.0
181,2501,2006,12724.0
181,2501,2007,12740.0
181,2501,2008,12784.0
181,2501,2009,12889.0
181,2501,2010,13077.0
181,2501,2011,13359.0
181,2501,2012,13724.0
181,2501,2013,14150.0
5000,2501,1961,3047758.68
5000,2501,1962,3105132.63
5000,2501,1963,3164340.95
5000,2501,1964,3225968.06
5000,2501,1965,3290367.51
5000,2501,1966,3357665.27
5000,2501,1967,3427589.77
5000,2501,1968,3498856.34
5000,2501,1969,3572182.12
5000,2501,1970,3646124.51
5000,2501,1971,3720604.13
5000,2501,1972,3795619.04
5000,2501,1973,3870765.68
5000,2501,1974,3945578.79
5000,2501,1975,4019781.16
5000,2501,1976,4093147.74
5000,2501,1977,4165875.77
5000,2501,1978,4238646.73
5000,2501,1979,4312447.33
5000,2501,1980,4387992.62
5000,2501,1981,4465337.69
5000,2501,1982,4544306.48
5000,2501,1983,4625208.36
5000,2501,1984,4708344.33
5000,2501,1985,4793812.63
5000,2501,1986,4881802.65
5000,2501,1987,4971918.87
5000,2501,1988,5062920.85
5000,2501,1989,5153131.3
5000,2501,1990,5243131.13
5000,2501,1991,5328915.99
5000,2501,1992,5411810.85
5000,2501,1993,5486759.41
5000,2501,1994,5566345.86
5000,2501,1995,5644530.37
5000,2501,1996,5721305.71
5000,2501,1997,5796630.45
5000,2501,1998,5870908.42
5000,2501,1999,5944640.67
5000,2501,2000,6018298.0
5000,2501,2001,6091901.0
5000,2501,2002,6165586.0
5000,2501,2003,6239508.0
5000,2501,2004,6313822.0
5000,2501,2005,6388641.0
5000,2501,2006,6464065.0
5000,2501,2007,6539921.0
5000,2501,2008,6616356.0
5000,2501,2009,6693385.0
5000,2501,2010,6770979.0
5000,2501,2011,6847859.0
5100,2501,1961,270510.68
5100,2501,1962,277177.28
5100,2501,1963,284055.28
5100,2501,1964,291157.43
5100,2501,1965,298478.34
5100,2501,1966,306022.29
5100,2501,1967,313800.03
5100,2501,1968,321824.62
5100,2501,1969,330113.88
5100,2501,1970,338682.85
5100,2501,1971,347551.35
5100,2501,1972,356727.46
5100,2501,1973,366190.48
5100,2501,1974,375910.82
5100,2501,1975,385868.17
5100,2501,1976,396051.51
5100,2501,1977,406487.24
5100,2501,1978,417267.74
5100,2501,1979,428541.41
5100,2501,1980,440387.72
5100,2501,1981,452847.11
5100,2501,1982,465865.59
5100,2501,1983,479365.2
5100,2501,1984,493208.57
5100,2501,1985,507294.84
5100,2501,1986,521607.14
5100,2501,1987,536142.82
5100,2501,1988,550874.06
5100,2501,1989,565780.19
5100,2501,1990,580821.22
5100,2501,1991,595983.78
5100,2501,1992,611269.63
5100,2501,1993,620328.0
5100,2501,1994,635998.0
5100,2501,1995,651920.0
5100,2501,1996,668132.0
5100,2501,1997,684634.0
5100,2501,1998,701408.0
5100,2501,1999,718424.0
5100,2501,2000,735664.0
5100,2501,2001,753123.0
5100,2501,2002,770857.0
5100,2501,2003,788976.0
5100,2501,2004,807625.0
5100,2501,2005,826909.0
5100,2501,2006,846870.0
5100,2501,2007,867487.0
5100,2501,2008,888756.0
5100,2501,2009,910657.0
5100,2501,2010,933164.0
5100,2501,2011,955200.0
5101,2501,1961,78161.68
5101,2501,1962,80295.28
5101,2501,1963,82515.28
5101,2501,1964,84828.43
5101,2501,1965,87229.34
5101,2501,1966,89720.29
5101,2501,1967,92299.03
5101,2501,1968,94978.62
5101,2501,1969,97770.88
5101,2501,1970,100677.85
5101,2501,1971,103717.35
5101,2501,1972,106884.46
5101,2501,1973,110137.48
5101,2501,1974,113419.82
5101,2501,1975,116699.17
5101,2501,1976,119957.51
5101,2501,1977,123217.24
5101,2501,1978,126554.74
5101,2501,1979,130072.41
5101,2501,1980,133839.72
5101,2501,1981,137874.11
5101,2501,1982,142154.59
5101,2501,1983,146666.2
5101,2501,1984,151375.57
5101,2501,1985,156250.84
5101,2501,1986,161309.14
5101,2501,1987,166540.82
5101,2501,1988,171875.06
5101,2501,1989,177218.19
5101,2501,1990,182501.22
5101,2501,1991,187683.78
5101,2501,1992,192798.63
5101,2501,1993,191562.0
5101,2501,1994,196877.0
5101,2501,1995,202463.0
5101,2501,1996,208355.0
5101,2501,1997,214527.0
5101,2501,1998,220898.0
5101,2501,1999,227368.0
5101,2501,2000,233857.0
5101,2501,2001,240347.0
5101,2501,2002,246878.0
5101,2501,2003,253504.0
5101,2501,2004,260301.0
5101,2501,2005,267327.0
5101,2501,2006,274594.0
5101,2501,2007,282095.0
5101,2501,2008,289852.0
5101,2501,2009,297890.0
5101,2501,2010,306221.0
5101,2501,2011,314861.0
5102,2501,1961,16731.0
5102,2501,1962,17064.0
5102,2501,1963,17411.0
5102,2501,1964,17769.0
5102,2501,1965,18137.0
5102,2501,1966,18513.0
5102,2501,1967,18901.0
5102,2501,1968,19302.0
5102,2501,1969,19724.0
5102,2501,1970,20171.0
5102,2501,1971,20643.0
5102,2501,1972,21141.0
5102,2501,1973,21662.0
5102,2501,1974,22206.0
5102,2501,1975,22769.0
5102,2501,1976,23351.0
5102,2501,1977,23953.0
5102,2501,1978,24583.0
5102,2501,1979,25255.0
5102,2501,1980,25973.0
5102,2501,1981,26746.0
5102,2501,1982,27566.0
5102,2501,1983,28422.0
5102,2501,1984,29293.0
5102,2501,1985,30169.0
5102,2501,1986,31043.0
5102,2501,1987,31920.0
5102,2501,1988,32812.0
5102,2501,1989,33741.0
5102,2501,1990,34716.0
5102,2501,1991,35746.0
5102,2501,1992,36824.0
5102,2501,1993,37938.0
5102,2501,1994,39076.0
5102,2501,1995,40222.0
5102,2501,1996,41374.0
5102,2501,1997,42537.0
5102,2501,1998,43732.0
5102,2501,1999,44975.0
5102,2501,2000,46283.0
5102,2501,2001,47663.0
5102,2501,2002,49109.0
5102,2501,2003,50611.0
5102,2501,2004,52158.0
5102,2501,2005,53734.0
5102,2501,2006,55342.0
5102,2501,2007,56981.0
5102,2501,2008,58652.0
5102,2501,2009,60355.0
5102,2501,2010,62090.0
5102,2501,2011,63854.0
5103,2501,1961,68885.0
5103,2501,1962,70713.0
5103,2501,1963,72569.0
5103,2501,1964,74465.0
5103,2501,1965,76406.0
5103,2501,1966,78399.0
5103,2501,1967,80438.0
5103,2501,1968,82512.0
5103,2501,1969,84603.0
5103,2501,1970,86698.0
5103,2501,1971,88795.0
5103,2501,1972,90906.0
5103,2501,1973,93055.0
5103,2501,1974,95268.0
5103,2501,1975,97571.0
5103,2501,1976,99967.0
5103,2501,1977,102454.0
5103,2501,1978,105042.0
5103,2501,1979,107750.0
5103,2501,1980,110585.0
5103,2501,1981,113551.0
5103,2501,1982,116633.0
5103,2501,1983,119799.0
5103,2501,1984,123000.0
5103,2501,1985,126204.0
5103,2501,1986,129391.0
5103,2501,1987,132566.0
5103,2501,1988,135711.0
5103,2501,1989,138820.0
5103,2501,1990,141881.0
5103,2501,1991,144889.0
5103,2501,1992,147841.0
5103,2501,1993,150744.0
5103,2501,1994,153607.0
5103,2501,1995,156440.0
5103,2501,1996,159252.0
5103,2501,1997,162042.0
5103,2501,1998,164814.0
5103,2501,1999,167568.0
5103,2501,2000,170307.0
5103,2501,2001,173029.0
5103,2501,2002,175753.0
5103,2501,2003,178512.0
5103,2501,2004,181359.0
5103,2501,2005,184325.0
5103,2501,2006,187422.0
5103,2501,2007,190642.0
5103,2501,2008,193978.0
5103,2501,2009,197424.0
5103,2501,2010,200965.0
5103,2501,2011,203519.0
5104,2501,1961,20228.0
5104,2501,1962,20753.0
5104,2501,1963,21295.0
5104,2501,1964,21851.0
5104,2501,1965,22418.0
5104,2501,1966,22991.0
5104,2501,1967,23576.0
5104,2501,1968,24177.0
5104,2501,1969,24800.0
5104,2501,1970,25454.0
5104,2501,1971,26140.0
5104,2501,1972,26853.0
5104,2501,1973,27592.0
5104,2501,1974,28340.0
5104,2501,1975,29094.0
5104,2501,1976,29848.0
5104,2501,1977,30608.0
5104,2501,1978,31378.0
5104,2501,1979,32172.0
5104,2501,1980,32998.0
5104,2501,1981,33859.0
5104,2501,1982,34752.0
5104,2501,1983,35665.0
5104,2501,1984,36581.0
5104,2501,1985,37490.0
5104,2501,1986,38382.0
5104,2501,1987,39260.0
5104,2501,1988,40148.0
5104,2501,1989,41073.0
5104,2501,1990,42053.0
5104,2501,1991,43100.0
5104,2501,1992,44197.0
5104,2501,1993,45306.0
5104,2501,1994,46382.0
5104,2501,1995,47381.0
5104,2501,1996,48294.0
5104,2501,1997,49131.0
5104,2501,1998,49911.0
5104,2501,1999,50666.0
5104,2501,2000,51419.0
5104,2501,2001,52174.0
5104,2501,2002,52922.0
5104,2501,2003,53670.0
5104,2501,2004,54418.0
5104,2501,2005,55169.0
5104,2501,2006,55926.0
5104,2501,2007,56690.0
5104,2501,2008,57438.0
5104,2501,2009,58149.0
5104,2501,2010,58802.0
5104,2501,2011,59396.0
5105,2501,1961,86505.0
5105,2501,1962,88352.0
5105,2501,1963,90265.0
5105,2501,1964,92244.0
5105,2501,1965,94288.0
5105,2501,1966,96399.0
5105,2501,1967,98586.0
5105,2501,1968,100855.0
5105,2501,1969,103216.0
5105,2501,1970,105682.0
5105,2501,1971,108256.0
5105,2501,1972,110943.0
5105,2501,1973,113744.0
5105,2501,1974,116677.0
5105,2501,1975,119735.0
5105,2501,1976,122928.0
5105,2501,1977,126255.0
5105,2501,1978,129710.0
5105,2501,1979,133292.0
5105,2501,1980,136992.0
5105,2501,1981,140817.0
5105,2501,1982,144760.0
5105,2501,1983,148813.0
5105,2501,1984,152959.0
5105,2501,1985,157181.0
5105,2501,1986,161482.0
5105,2501,1987,165856.0
5105,2501,1988,170328.0
5105,2501,1989,174928.0
5105,2501,1990,179670.0
5105,2501,1991,184565.0
5105,2501,1992,189609.0
5105,2501,1993,194778.0
5105,2501,1994,200056.0
5105,2501,1995,205414.0
5105,2501,1996,210857.0
5105,2501,1997,216397.0
5105,2501,1998,222053.0
5105,2501,1999,227847.0
5105,2501,2000,233798.0
5105,2501,2001,239910.0
5105,2501,2002,246195.0
5105,2501,2003,252679.0
5105,2501,2004,259389.0
5105,2501,2005,266354.0
5105,2501,2006,273586.0
5105,2501,2007,281079.0
5105,2501,2008,288836.0
5105,2501,2009,296839.0
5105,2501,2010,305086.0
5105,2501,2011,313570.0
5200,2501,1961,431161.0
5200,2501,1962,440705.0
5200,2501,1963,450263.0
5200,2501,1964,459775.0
5200,2501,1965,469199.0
5200,2501,1966,478512.0
5200,2501,1967,487724.0
5200,2501,1968,496894.0
5200,2501,1969,506098.0
5200,2501,1970,515395.0
5200,2501,1971,524798.0
5200,2501,1972,534302.0
5200,2501,1973,543919.0
5200,2501,1974,553660.0
5200,2501,1975,563532.0
5200,2501,1976,573555.0
5200,2501,1977,583721.0
5200,2501,1978,594001.0
5200,2501,1979,604359.0
5200,2501,1980,614772.0
5200,2501,1981,625231.0
5200,2501,1982,635732.0
5200,2501,1983,646303.0
5200,2501,1984,656960.0
5200,2501,1985,667721.0
5200,2501,1986,678589.0
5200,2501,1987,689557.0
5200,2501,1988,700603.0
5200,2501,1989,711692.0
5200,2501,1990,722811.0
5200,2501,1991,733917.0
5200,2501,1992,745026.0
5200,2501,1993,756179.0
5200,2501,1994,767446.0
5200,2501,1995,778863.0
5200,2501,1996,790465.0
5200,2501,1997,802185.0
5200,2501,1998,813895.0
5200,2501,1999,825400.0
5200,2501,2000,836565.0
5200,2501,2001,847329.0
5200,2501,2002,857747.0
5200,2501,2003,867893.0
5200,2501,2004,877910.0
5200,2501,2005,887906.0
5200,2501,2006,897888.0
5200,2501,2007,907836.0
5200,2501,2008,917757.0
5200,2501,2009,927639.0
5200,2501,2010,937477.0
5200,2501,2011,947076.0
5203,2501,1961,207617.0
5203,2501,1962,210781.0
5203,2501,1963,213802.0
5203,2501,1964,216681.0
5203,2501,1965,219424.0
5203,2501,1966,222023.0
5203,2501,1967,224481.0
5203,2501,1968,226833.0
5203,2501,1969,229119.0
5203,2501,1970,231377.0
5203,2501,1971,233620.0
5203,2501,1972,235849.0
5203,2501,1973,238084.0
5203,2501,1974,240340.0
5203,2501,1975,242629.0
5203,2501,1976,244965.0
5203,2501,1977,247352.0
5203,2501,1978,249784.0
5203,2501,1979,252251.0
5203,2501,1980,254743.0
5203,2501,1981,257261.0
5203,2501,1982,259813.0
5203,2501,1983,262405.0
5203,2501,1984,265055.0
5203,2501,1985,267771.0
5203,2501,1986,270564.0
5203,2501,1987,273429.0
5203,2501,1988,276344.0
5203,2501,1989,279282.0
5203,2501,1990,282225.0
5203,2501,1991,285146.0
5203,2501,1992,288061.0
5203,2501,1993,291027.0
5203,2501,1994,294122.0
5203,2501,1995,297396.0
5203,2501,1996,300880.0
5203,2501,1997,304535.0
5203,2501,1998,308257.0
5203,2501,1999,311898.0
